"DATE ADDED TO CATALOG","PUBMEDID","FIRST AUTHOR","DATE","JOURNAL","LINK","STUDY","DISEASE/TRAIT","INITIAL SAMPLE SIZE","REPLICATION SAMPLE SIZE","REGION","CHR_ID","CHR_POS","REPORTED GENE(S)","MAPPED_GENE","UPSTREAM_GENE_ID","DOWNSTREAM_GENE_ID","SNP_GENE_IDS","UPSTREAM_GENE_DISTANCE","DOWNSTREAM_GENE_DISTANCE","STRONGEST SNP-RISK ALLELE","SNPS","MERGED","SNP_ID_CURRENT","CONTEXT","INTERGENIC","RISK ALLELE FREQUENCY","P-VALUE","PVALUE_MLOG","P-VALUE (TEXT)","OR or BETA","95% CI (TEXT)","PLATFORM [SNPS PASSING QC]","CNV","MAPPED_TRAIT","MAPPED_TRAIT_URI","STUDY ACCESSION","GENOTYPING TECHNOLOGY"
2020-11-13,32887889,"Rashkin SR",2020-09-04,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32887889","Pan-cancer study detects genetic risk variants and shared genetic basis in two large cohorts.","Breast cancer","17,881 European ancestry cases, 410,350 European ancestry controls",NA,"14q13.3","14","36663564","","PAX9","","","ENSG00000198807",NA,NA,"rs2236007-G","rs2236007",0,"2236007","intron_variant",0,"NR","2E-9",8.69897000433602,"",1.0873,"NR","Affymetrix [7846216] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90011804","Genome-wide genotyping array"
2020-11-13,32887889,"Rashkin SR",2020-09-04,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32887889","Pan-cancer study detects genetic risk variants and shared genetic basis in two large cohorts.","Breast cancer","17,881 European ancestry cases, 410,350 European ancestry controls",NA,"8q22.3","8","101466731","","RN7SL563P - GRHL2","ENSG00000239211","ENSG00000083307","",68798,25708,"rs514192-A","rs514192",0,"514192","intron_variant",1,"NR","5E-8",7.30102999566398,"",1.0667,"NR","Affymetrix [7846216] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90011804","Genome-wide genotyping array"
2020-11-13,32887889,"Rashkin SR",2020-09-04,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32887889","Pan-cancer study detects genetic risk variants and shared genetic basis in two large cohorts.","Breast cancer","17,881 European ancestry cases, 410,350 European ancestry controls",NA,"16q12.1","16","52565276","","CASC16","","","ENSG00000249231",NA,NA,"rs4784227-T","rs4784227",0,"4784227","intron_variant",0,"NR","8E-82",81.0969100130081,"",1.2685527,"NR","Affymetrix [7846216] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90011804","Genome-wide genotyping array"
2020-11-13,32887889,"Rashkin SR",2020-09-04,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32887889","Pan-cancer study detects genetic risk variants and shared genetic basis in two large cohorts.","Breast cancer","17,881 European ancestry cases, 410,350 European ancestry controls",NA,"11q13.3","11","69516874","","LINC01488 - NA","ENSG00000285094","","",21922,NA,"rs554219-G","rs554219",0,"554219","regulatory_region_variant",1,"NR","1E-34",34,"",1.2226434,"NR","Affymetrix [7846216] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90011804","Genome-wide genotyping array"
2020-11-13,32887889,"Rashkin SR",2020-09-04,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32887889","Pan-cancer study detects genetic risk variants and shared genetic basis in two large cohorts.","Breast cancer","17,881 European ancestry cases, 410,350 European ancestry controls",NA,"5p12","5","44706396","","LINC02224 - RN7SL383P","ENSG00000249203","ENSG00000263556","",47827,9797,"rs10941679-G","rs10941679",0,"10941679","intergenic_variant",1,"NR","8E-25",24.0969100130081,"",1.1381744,"NR","Affymetrix [7846216] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90011804","Genome-wide genotyping array"
2020-11-13,32887889,"Rashkin SR",2020-09-04,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32887889","Pan-cancer study detects genetic risk variants and shared genetic basis in two large cohorts.","Breast cancer","17,881 European ancestry cases, 410,350 European ancestry controls",NA,"1p11.2","1","121538815","","EMBP1","","","ENSG00000231752",NA,NA,"rs11249433-G","rs11249433",0,"11249433","intron_variant",0,"NR","8E-9",8.09691001300806,"",1.0668942,"NR","Affymetrix [7846216] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90011804","Genome-wide genotyping array"
2020-11-13,32887889,"Rashkin SR",2020-09-04,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32887889","Pan-cancer study detects genetic risk variants and shared genetic basis in two large cohorts.","Breast cancer","17,881 European ancestry cases, 410,350 European ancestry controls",NA,"14q32.11","14","91374725","","CCDC88C","","","ENSG00000015133",NA,NA,"rs941764-G","rs941764",0,"941764","intron_variant",0,"NR","2E-7",6.69897000433602,"",1.0626993,"NR","Affymetrix [7846216] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90011804","Genome-wide genotyping array"
2020-11-13,32887889,"Rashkin SR",2020-09-04,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32887889","Pan-cancer study detects genetic risk variants and shared genetic basis in two large cohorts.","Breast cancer","17,881 European ancestry cases, 410,350 European ancestry controls",NA,"12p11.22","12","28021884","","PTHLH - CCDC91","ENSG00000087494","ENSG00000123106","",49151,111365,"rs7297051-C","rs7297051",0,"7297051","TF_binding_site_variant",1,"NR","5E-15",14.301029995664,"",1.1124,"NR","Affymetrix [7846216] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90011804","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","10p12.31","10","21744013","","MLLT10 - DNAJC1","ENSG00000078403","ENSG00000136770","",383,12535,"rs7072776-A","rs7072776",0,"7072776","intergenic_variant",1,"NR","2E-19",18.698970004336,"",1.06,"[1.05-1.08]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","10q22.3","10","79081391","","ZMIZ1","","","ENSG00000108175",NA,NA,"rs704010-T","rs704010",0,"704010","intron_variant",0,"NR","3E-38",37.5228787452803,"",1.08,"[1.06-1.09]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","11q13.3","11","69564393","","LINC01488 - CCND1","ENSG00000285094","ENSG00000110092","",69441,76763,"rs75915166-A","rs75915166",0,"75915166","intergenic_variant",1,"NR","1E-96",96,"",1.3,"[1.27-1.33]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","12p13.1","12","14260997","","GNAI2P1 - RPL30P11","ENSG00000255749","ENSG00000244573","",5771,95845,"rs12422552-C","rs12422552",0,"12422552","regulatory_region_variant",1,"NR","2E-20",19.698970004336,"",1.06,"[1.05-1.07]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","12q22","12","95633983","","PGAM1P5","","","ENSG00000257150",NA,NA,"rs17356907-A","rs17356907",0,"17356907","intron_variant",0,"NR","1E-40",40,"",1.09,"[1.07-1.1]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","12q24.21","12","115398717","","TBX3 - UBA52P7","ENSG00000135111","ENSG00000241656","",714542,193887,"rs1292011-A","rs1292011",0,"1292011","regulatory_region_variant",1,"NR","1E-47",47,"",1.09,"[1.08-1.1]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","14q24.1","14","68193711","","RAD51B","","","ENSG00000182185",NA,NA,"rs2588809-T","rs2588809",0,"2588809","intron_variant",0,"NR","1E-14",14,"",1.07,"[1.05-1.08]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","16q12.2","16","53821379","","FTO","","","ENSG00000140718",NA,NA,"rs11075995-A","rs11075995",0,"11075995","intron_variant",0,"NR","3E-11",10.5228787452803,"",1.04,"[1.03-1.06]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","18q11.2","18","26990703","","CHST9, AQP4-AS1","","","ENSG00000154080, ENSG00000260372",NA,NA,"rs1436904-T","rs1436904",0,"1436904","intron_variant",0,"NR","8E-16",15.0969100130081,"",1.05,"[1.04-1.06]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","18q12.3","18","44819625","","SETBP1","","","ENSG00000152217",NA,NA,"rs6507583-A","rs6507583",0,"6507583","intron_variant",0,"NR","1E-13",13,"",1.08,"[1.06-1.11]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","19p13.11","19","18460331","","ELL","","","ENSG00000105656",NA,NA,"rs4808801-A","rs4808801",0,"4808801","intron_variant",0,"NR","2E-31",30.698970004336,"",1.07,"[1.06-1.08]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","19q13.31","19","43782361","","KCNN4 - LYPD5","ENSG00000104783","ENSG00000159871","",1104,3513,"rs3760982-A","rs3760982",0,"3760982","regulatory_region_variant",1,"NR","2E-14",13.698970004336,"",1.05,"[1.03-1.06]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","35,035 East Asian ancestry cases, 35,771 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls",NA,"5q11.2","5","56758507","","C5orf67 - MAP3K1","ENSG00000225940","ENSG00000095015","",152275,57042,"rs112776581-T","rs112776581",0,"112776581","intergenic_variant",1,"0.11","4E-14",13.397940008672,"(conditional)",1.21,"[1.15-1.27]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90091211","Genome-wide genotyping array"
2019-03-14,23544012,"Gaudet MM",2013-03-27,"PLoS Genet","www.ncbi.nlm.nih.gov/pubmed/23544012","Identification of a BRCA2-specific modifier locus at 6p24 related to breast cancer risk.","Breast cancer in BRCA2 mutation carriers","4,330 European ancestry affected women, 3,881 European ancestry unaffected women",NA,"16q12.1","16","52552429","TOX3","CASC16","","","ENSG00000249231",NA,NA,"rs3803662-A","rs3803662",0,"3803662","non_coding_transcript_exon_variant",0,"0.27","5E-11",10.301029995664,"",1.24,"[1.16-1.32]","Illumina [at least 200908] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST007302","Targeted genotyping array [iCOGS]"
2021-11-19,34234117,"Adedokun B",2021-07-07,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/34234117","Cross-ancestry GWAS meta-analysis identifies six breast cancer loci in African and European ancestry women.","Breast cancer","9,241 African ancestry cases, 10,193 African ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls",NA,"15q26.3","15","100366889","","SPATA41 - CERS3-AS1","ENSG00000189419","ENSG00000259430","",16164,6047,"rs181337095-A","rs181337095",1,"12441640","intergenic_variant",1,"0.84","2E-8",7.69897000433602,"",1.05,"[1.04-1.07]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90026461","Genome-wide genotyping array"
2021-10-19,34290314,"Brandes N",2021-07-21,"Sci Rep","www.ncbi.nlm.nih.gov/pubmed/34290314","Genetic association studies of alterations in protein function expose recessive effects on cancer predisposition.","Breast cancer","10,682 White British ancestry cases, 138,504 White British ancestry controls",NA,"16q12.1","16","52565276","","CASC16","","","ENSG00000249231",NA,NA,"rs4784227-?","rs4784227",0,"4784227","intron_variant",0,"NR","1E-44",44,"",1.25172,"[1.22-1.28]","NR [682398]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90027052","Genome-wide genotyping array"
2021-10-19,34290314,"Brandes N",2021-07-21,"Sci Rep","www.ncbi.nlm.nih.gov/pubmed/34290314","Genetic association studies of alterations in protein function expose recessive effects on cancer predisposition.","Breast cancer","10,682 White British ancestry cases, 138,504 White British ancestry controls",NA,"10q26.13","10","121586602","","FGFR2","","","ENSG00000066468",NA,NA,"rs2981575-?","rs2981575",0,"2981575","intron_variant",0,"NR","1E-66",66,"",1.28222,"[1.25-1.31]","NR [682398]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90027052","Genome-wide genotyping array"
